Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,Delta_GPA,AI_Usage_Segment
103831,Humanities,Freshman,2.864,0.18,Direct_Answer_Generation,Beginner,3.0,False,8.47,3.0,Actively_Encouraged,1.0,3.028,68.35,Low,0.16400000000000015,Light User (0-5 jam)
103832,Arts,Sophomore,2.874,4.0,Summarizing_Reading,Intermediate,3.0,False,20.09,3.0,Actively_Encouraged,4.0,2.973,99.52,High,0.09899999999999975,Light User (0-5 jam)
103833,Arts,Freshman,3.572,0.89,Copywriting/Drafting,Beginner,2.0,False,12.42,1.0,Actively_Encouraged,4.0,3.73,78.28,Medium,0.15799999999999992,Light User (0-5 jam)
103834,Humanities,Junior,2.152,13.11,Summarizing_Reading,Advanced,4.0,True,16.55,5.0,Allowed_With_Citation,3.0,2.566,87.22,Low,0.4139999999999997,Moderate User (5-15 jam)
103835,Humanities,Freshman,2.658,1.86,Copywriting/Drafting,Intermediate,5.0,True,8.28,3.0,Allowed_With_Citation,5.0,2.933,58.4,Low,0.2749999999999999,Light User (0-5 jam)
103836,Humanities,Junior,3.74,10.26,Summarizing_Reading,Intermediate,4.0,True,12.76,4.0,Actively_Encouraged,5.0,4.0,78.74,Low,0.2599999999999998,Moderate User (5-15 jam)
103837,Medical,Graduate,3.504,5.38,Summarizing_Reading,Advanced,4.0,False,11.19,1.0,Allowed_With_Citation,3.0,3.86,80.85,Medium,0.35599999999999987,Moderate User (5-15 jam)
103838,STEM,Freshman,2.425,8.8,Debugging/Troubleshooting,Advanced,3.0,False,17.95,6.0,Allowed_With_Citation,4.0,2.779,91.1,Low,0.3540000000000001,Moderate User (5-15 jam)
103839,Medical,Sophomore,3.364,0.12,Summarizing_Reading,Beginner,2.0,False,7.31,3.0,Allowed_With_Citation,1.0,3.346,70.06,Low,-0.017999999999999794,Light User (0-5 jam)
103840,Business,Senior,3.439,1.13,Debugging/Troubleshooting,Beginner,2.0,True,1.0,3.0,Strict_Ban,3.0,3.559,85.5,High,0.1200000000000001,Light User (0-5 jam)
103841,Business,Freshman,2.975,1.7,Ideation,Beginner,2.0,False,6.81,5.0,Allowed_With_Citation,3.0,2.878,72.61,Low,-0.09699999999999998,Light User (0-5 jam)
103842,STEM,Junior,3.331,2.26,Direct_Answer_Generation,Advanced,5.0,False,10.64,3.0,Actively_Encouraged,3.0,3.585,85.74,Low,0.254,Light User (0-5 jam)
103843,Humanities,Sophomore,3.289,14.02,Debugging/Troubleshooting,Beginner,2.0,False,15.02,7.0,Allowed_With_Citation,3.0,3.716,92.56,Medium,0.42700000000000005,Moderate User (5-15 jam)
103844,Humanities,Sophomore,2.653,2.03,Copywriting/Drafting,Advanced,3.0,False,16.87,4.0,Actively_Encouraged,6.0,3.118,83.43,Medium,0.46499999999999986,Light User (0-5 jam)
103845,STEM,Graduate,2.557,6.38,Debugging/Troubleshooting,Advanced,3.0,True,15.85,3.0,Allowed_With_Citation,2.0,2.968,75.12,Medium,0.41100000000000003,Moderate User (5-15 jam)
103846,Business,Freshman,3.05,5.0,Copywriting/Drafting,Intermediate,2.0,True,17.07,5.0,Actively_Encouraged,7.0,3.218,92.41,Medium,0.16800000000000015,Light User (0-5 jam)
103847,Medical,Sophomore,2.612,5.06,Summarizing_Reading,Intermediate,1.0,True,6.58,3.0,Allowed_With_Citation,5.0,2.85,53.77,Medium,0.238,Moderate User (5-15 jam)
103848,Business,Freshman,2.751,21.92,Ideation,Beginner,2.0,False,4.64,6.0,Allowed_With_Citation,7.0,2.631,55.06,Medium,-0.1200000000000001,Heavy User (>15 jam)
103849,Business,Sophomore,3.685,1.94,Debugging/Troubleshooting,Intermediate,2.0,True,7.87,3.0,Actively_Encouraged,5.0,3.815,100.0,High,0.1299999999999999,Light User (0-5 jam)
103850,STEM,Sophomore,2.767,40.0,Ideation,Advanced,3.0,False,6.57,7.0,Strict_Ban,9.0,2.854,70.77,High,0.08700000000000019,Heavy User (>15 jam)
103851,Humanities,Sophomore,3.795,22.05,Direct_Answer_Generation,Beginner,1.0,True,13.15,7.0,Actively_Encouraged,9.0,3.804,36.95,Medium,0.008999999999999897,Heavy User (>15 jam)
103852,STEM,Senior,1.857,4.48,Copywriting/Drafting,Beginner,2.0,False,5.72,2.0,Allowed_With_Citation,2.0,1.833,53.1,Medium,-0.02400000000000002,Light User (0-5 jam)
103853,Business,Senior,3.223,0.09,Direct_Answer_Generation,Beginner,1.0,True,20.09,4.0,Actively_Encouraged,7.0,3.4,68.81,Low,0.17700000000000005,Light User (0-5 jam)
103854,Medical,Junior,2.737,0.08,Summarizing_Reading,Intermediate,2.0,True,8.8,1.0,Allowed_With_Citation,2.0,2.755,51.23,Low,0.017999999999999794,Light User (0-5 jam)
103855,Business,Junior,3.456,28.05,Direct_Answer_Generation,Advanced,3.0,False,22.92,9.0,Allowed_With_Citation,6.0,3.523,84.17,High,0.06700000000000017,Heavy User (>15 jam)
103856,STEM,Senior,3.057,7.11,Debugging/Troubleshooting,Beginner,2.0,True,13.4,5.0,Strict_Ban,3.0,3.334,74.56,Medium,0.27700000000000014,Moderate User (5-15 jam)
103857,Humanities,Graduate,3.495,3.36,Ideation,Beginner,1.0,True,10.96,4.0,Allowed_With_Citation,5.0,3.963,55.23,High,0.46799999999999997,Light User (0-5 jam)
103858,Business,Junior,3.681,2.29,Copywriting/Drafting,Beginner,3.0,True,9.15,2.0,Allowed_With_Citation,1.0,4.0,72.7,Low,0.31899999999999995,Light User (0-5 jam)
103859,Humanities,Graduate,3.214,19.78,Copywriting/Drafting,Beginner,2.0,True,1.0,4.0,Allowed_With_Citation,5.0,3.56,88.17,High,0.3460000000000001,Heavy User (>15 jam)
103860,Arts,Junior,3.173,19.44,Copywriting/Drafting,Beginner,1.0,False,10.88,3.0,Allowed_With_Citation,5.0,3.761,69.41,Medium,0.5880000000000001,Heavy User (>15 jam)
103861,Arts,Senior,2.176,1.44,Copywriting/Drafting,Intermediate,2.0,False,13.73,1.0,Allowed_With_Citation,2.0,2.572,67.39,Low,0.3959999999999999,Light User (0-5 jam)
103862,Business,Junior,3.662,22.27,Copywriting/Drafting,Advanced,4.0,False,12.91,6.0,Allowed_With_Citation,6.0,4.0,88.14,Medium,0.3380000000000001,Heavy User (>15 jam)
103863,Humanities,Graduate,2.51,0.7,Copywriting/Drafting,Beginner,1.0,False,3.98,3.0,Allowed_With_Citation,4.0,2.631,80.04,Medium,0.121,Light User (0-5 jam)
103864,STEM,Junior,3.836,9.38,Debugging/Troubleshooting,Beginner,2.0,False,11.17,3.0,Allowed_With_Citation,5.0,4.0,83.38,Low,0.16400000000000015,Moderate User (5-15 jam)
103865,STEM,Senior,3.122,38.09,Direct_Answer_Generation,Intermediate,2.0,False,15.17,7.0,Allowed_With_Citation,3.0,2.882,49.93,High,-0.23999999999999977,Heavy User (>15 jam)
103866,Humanities,Junior,3.724,6.78,Debugging/Troubleshooting,Advanced,3.0,False,12.24,1.0,Allowed_With_Citation,3.0,4.0,100.0,Low,0.2759999999999998,Moderate User (5-15 jam)
103867,Humanities,Graduate,1.492,29.63,Ideation,Beginner,3.0,True,1.57,9.0,Strict_Ban,10.0,1.476,50.81,High,-0.016000000000000014,Heavy User (>15 jam)
103868,Business,Graduate,2.687,9.87,Copywriting/Drafting,Beginner,1.0,False,7.85,5.0,Allowed_With_Citation,10.0,3.109,80.29,High,0.42200000000000015,Moderate User (5-15 jam)
103869,Business,Sophomore,3.992,3.78,Summarizing_Reading,Advanced,3.0,True,11.16,1.0,Strict_Ban,1.0,3.966,81.24,Medium,-0.0259999999999998,Light User (0-5 jam)
103870,STEM,Junior,3.233,6.39,Ideation,Beginner,1.0,False,1.0,1.0,Strict_Ban,1.0,3.348,68.41,Low,0.11499999999999977,Moderate User (5-15 jam)
103871,Humanities,Freshman,3.456,9.52,Copywriting/Drafting,Intermediate,3.0,False,8.25,3.0,Allowed_With_Citation,3.0,3.42,60.68,Low,-0.03600000000000003,Moderate User (5-15 jam)
103872,STEM,Freshman,3.188,10.84,Debugging/Troubleshooting,Beginner,3.0,True,11.38,2.0,Actively_Encouraged,6.0,3.077,65.92,Low,-0.11100000000000021,Moderate User (5-15 jam)
103873,STEM,Graduate,3.473,6.05,Debugging/Troubleshooting,Advanced,3.0,True,13.73,4.0,Allowed_With_Citation,5.0,3.991,98.99,Low,0.5180000000000002,Moderate User (5-15 jam)
103874,Arts,Junior,2.408,5.41,Ideation,Intermediate,1.0,False,7.52,4.0,Allowed_With_Citation,1.0,2.722,83.31,Medium,0.31400000000000006,Moderate User (5-15 jam)
103875,STEM,Sophomore,3.734,1.98,Ideation,Intermediate,3.0,True,18.06,3.0,Allowed_With_Citation,7.0,4.0,77.42,Low,0.266,Light User (0-5 jam)
103876,Humanities,Senior,3.723,0.83,Ideation,Intermediate,5.0,False,12.72,2.0,Actively_Encouraged,1.0,4.0,87.39,Low,0.27700000000000014,Light User (0-5 jam)
103877,STEM,Junior,2.713,21.88,Debugging/Troubleshooting,Advanced,4.0,True,1.0,4.0,Allowed_With_Citation,6.0,3.138,86.45,Low,0.4249999999999998,Heavy User (>15 jam)
103878,Medical,Sophomore,2.618,6.16,Copywriting/Drafting,Advanced,4.0,True,5.06,2.0,Actively_Encouraged,5.0,2.924,59.83,Low,0.30600000000000005,Moderate User (5-15 jam)
103879,Business,Sophomore,2.883,4.2,Ideation,Beginner,1.0,True,14.43,5.0,Allowed_With_Citation,1.0,3.114,67.87,Low,0.23099999999999987,Light User (0-5 jam)
103880,STEM,Junior,3.33,9.85,Summarizing_Reading,Beginner,2.0,False,13.62,4.0,Allowed_With_Citation,6.0,3.693,72.26,Low,0.363,Moderate User (5-15 jam)
103881,Business,Freshman,3.599,2.11,Ideation,Beginner,3.0,True,9.65,2.0,Allowed_With_Citation,3.0,3.361,51.71,Low,-0.238,Light User (0-5 jam)
103882,Business,Freshman,3.591,6.51,Direct_Answer_Generation,Intermediate,3.0,False,17.28,2.0,Strict_Ban,3.0,3.908,69.9,Medium,0.3169999999999997,Moderate User (5-15 jam)
103883,Medical,Sophomore,3.097,6.51,Ideation,Intermediate,4.0,False,9.7,3.0,Allowed_With_Citation,1.0,3.507,64.98,Medium,0.41000000000000014,Moderate User (5-15 jam)
103884,STEM,Graduate,3.15,2.83,Debugging/Troubleshooting,Intermediate,2.0,False,4.95,1.0,Allowed_With_Citation,4.0,3.302,81.24,Medium,0.15200000000000014,Light User (0-5 jam)
103885,Medical,Freshman,2.217,1.19,Copywriting/Drafting,Beginner,1.0,False,17.49,1.0,Actively_Encouraged,3.0,2.586,68.54,Low,0.3689999999999998,Light User (0-5 jam)
103886,Medical,Senior,3.523,0.24,Summarizing_Reading,Beginner,2.0,False,16.05,3.0,Allowed_With_Citation,5.0,3.606,91.57,Medium,0.08299999999999974,Light User (0-5 jam)
103887,Medical,Junior,3.136,18.24,Debugging/Troubleshooting,Beginner,2.0,True,9.07,5.0,Allowed_With_Citation,3.0,3.306,94.28,Medium,0.16999999999999993,Heavy User (>15 jam)
103888,Business,Freshman,3.373,2.21,Debugging/Troubleshooting,Advanced,3.0,True,12.66,5.0,Actively_Encouraged,3.0,3.431,58.44,Medium,0.05799999999999983,Light User (0-5 jam)
103889,Business,Junior,3.232,3.6,Ideation,Intermediate,3.0,False,11.15,5.0,Actively_Encouraged,6.0,3.222,72.16,Medium,-0.010000000000000231,Light User (0-5 jam)
103890,Humanities,Junior,3.332,1.74,Direct_Answer_Generation,Intermediate,3.0,True,10.52,4.0,Allowed_With_Citation,4.0,3.459,76.58,Low,0.12700000000000022,Light User (0-5 jam)
103891,Arts,Senior,3.882,2.01,Debugging/Troubleshooting,Intermediate,3.0,False,8.08,3.0,Allowed_With_Citation,5.0,3.926,69.57,Low,0.04400000000000004,Light User (0-5 jam)
103892,Business,Graduate,3.098,3.81,Copywriting/Drafting,Beginner,2.0,False,7.96,2.0,Actively_Encouraged,3.0,3.24,56.32,Medium,0.14200000000000035,Light User (0-5 jam)
103893,Business,Sophomore,2.964,3.32,Debugging/Troubleshooting,Beginner,2.0,True,15.87,1.0,Allowed_With_Citation,2.0,3.119,79.05,Low,0.15500000000000025,Light User (0-5 jam)
103894,Humanities,Senior,3.438,18.73,Copywriting/Drafting,Beginner,2.0,True,10.05,6.0,Allowed_With_Citation,6.0,3.769,89.03,High,0.33099999999999996,Heavy User (>15 jam)
103895,Business,Sophomore,3.059,3.07,Ideation,Advanced,3.0,False,13.73,5.0,Actively_Encouraged,5.0,3.321,69.72,High,0.262,Light User (0-5 jam)
103896,Arts,Sophomore,3.166,2.46,Debugging/Troubleshooting,Beginner,3.0,False,7.14,4.0,Strict_Ban,3.0,3.275,76.03,Medium,0.10899999999999999,Light User (0-5 jam)
103897,STEM,Freshman,3.177,21.63,Debugging/Troubleshooting,Beginner,2.0,True,1.0,3.0,Allowed_With_Citation,7.0,2.91,72.73,Medium,-0.2669999999999999,Heavy User (>15 jam)
103898,Arts,Senior,3.529,13.87,Summarizing_Reading,Intermediate,1.0,False,15.11,6.0,Allowed_With_Citation,2.0,4.0,94.02,Medium,0.4710000000000001,Moderate User (5-15 jam)
103899,Business,Sophomore,3.49,3.08,Ideation,Advanced,3.0,False,11.12,1.0,Strict_Ban,1.0,3.367,76.13,Low,-0.12300000000000022,Light User (0-5 jam)
103900,Arts,Junior,3.755,17.23,Copywriting/Drafting,Advanced,3.0,False,6.14,4.0,Actively_Encouraged,4.0,3.959,70.41,Medium,0.20400000000000018,Heavy User (>15 jam)
103901,Humanities,Senior,3.003,9.8,Direct_Answer_Generation,Beginner,1.0,False,6.66,4.0,Strict_Ban,3.0,3.178,80.13,High,0.17499999999999982,Moderate User (5-15 jam)
103902,Humanities,Senior,2.621,0.61,Copywriting/Drafting,Beginner,1.0,False,19.11,3.0,Allowed_With_Citation,3.0,2.893,79.41,Medium,0.2719999999999998,Light User (0-5 jam)
103903,Medical,Graduate,3.692,8.6,Summarizing_Reading,Advanced,3.0,False,8.62,3.0,Allowed_With_Citation,4.0,3.794,98.52,High,0.10199999999999987,Moderate User (5-15 jam)
103904,STEM,Freshman,2.954,27.77,Debugging/Troubleshooting,Beginner,2.0,False,1.4,8.0,Strict_Ban,9.0,2.909,33.12,High,-0.04500000000000037,Heavy User (>15 jam)
103905,Arts,Junior,2.785,2.99,Direct_Answer_Generation,Beginner,3.0,False,11.57,2.0,Allowed_With_Citation,7.0,2.809,60.29,Medium,0.02400000000000002,Light User (0-5 jam)
103906,Humanities,Graduate,3.846,0.45,Debugging/Troubleshooting,Intermediate,3.0,True,14.08,3.0,Allowed_With_Citation,3.0,3.964,88.69,High,0.11799999999999988,Light User (0-5 jam)
103907,Business,Freshman,3.365,6.97,Ideation,Intermediate,2.0,True,18.64,5.0,Strict_Ban,4.0,3.778,92.59,Medium,0.4129999999999998,Moderate User (5-15 jam)
103908,Humanities,Senior,3.691,12.17,Copywriting/Drafting,Intermediate,3.0,False,14.03,4.0,Actively_Encouraged,2.0,3.96,63.66,Medium,0.26900000000000013,Moderate User (5-15 jam)
103909,Business,Sophomore,3.389,5.99,Direct_Answer_Generation,Beginner,3.0,False,13.51,3.0,Actively_Encouraged,4.0,3.605,49.11,Low,0.2160000000000002,Moderate User (5-15 jam)
103910,Humanities,Senior,3.478,1.5,Direct_Answer_Generation,Advanced,5.0,False,18.29,2.0,Strict_Ban,3.0,3.644,79.0,Low,0.16599999999999993,Light User (0-5 jam)
103911,STEM,Senior,3.758,5.01,Debugging/Troubleshooting,Beginner,1.0,False,11.82,2.0,Actively_Encouraged,1.0,3.947,72.91,Low,0.18900000000000006,Moderate User (5-15 jam)
103912,STEM,Graduate,3.618,17.54,Debugging/Troubleshooting,Beginner,1.0,True,14.19,5.0,Allowed_With_Citation,3.0,4.0,84.57,High,0.3820000000000001,Heavy User (>15 jam)
103913,STEM,Junior,3.211,2.12,Debugging/Troubleshooting,Intermediate,3.0,False,8.17,3.0,Allowed_With_Citation,6.0,3.549,57.93,Low,0.3380000000000001,Light User (0-5 jam)
103914,Medical,Senior,3.461,27.65,Debugging/Troubleshooting,Beginner,1.0,False,4.41,6.0,Actively_Encouraged,5.0,3.736,61.14,Medium,0.27500000000000036,Heavy User (>15 jam)
103915,Medical,Freshman,3.747,13.39,Summarizing_Reading,Beginner,1.0,False,1.0,3.0,Actively_Encouraged,6.0,3.651,72.73,Low,-0.09600000000000009,Moderate User (5-15 jam)
103916,Humanities,Junior,2.849,6.37,Copywriting/Drafting,Intermediate,1.0,True,9.85,2.0,Strict_Ban,1.0,3.102,68.84,Low,0.25299999999999967,Moderate User (5-15 jam)
103917,Business,Junior,3.119,1.81,Ideation,Beginner,3.0,False,13.85,2.0,Strict_Ban,4.0,3.338,95.89,Low,0.21899999999999986,Light User (0-5 jam)
103918,Humanities,Junior,3.12,1.42,Summarizing_Reading,Advanced,5.0,True,10.2,1.0,Allowed_With_Citation,4.0,3.428,87.04,Low,0.30799999999999983,Light User (0-5 jam)
103919,Business,Junior,3.158,8.35,Ideation,Intermediate,4.0,False,12.08,2.0,Strict_Ban,3.0,3.17,85.74,Medium,0.01200000000000001,Moderate User (5-15 jam)
103920,Arts,Graduate,2.63,3.77,Copywriting/Drafting,Beginner,2.0,True,17.28,2.0,Actively_Encouraged,8.0,2.982,88.31,Medium,0.3520000000000003,Light User (0-5 jam)
103921,Medical,Freshman,3.388,4.6,Debugging/Troubleshooting,Intermediate,2.0,False,13.35,2.0,Actively_Encouraged,4.0,3.739,94.38,Low,0.351,Light User (0-5 jam)
103922,Humanities,Sophomore,1.821,11.19,Debugging/Troubleshooting,Beginner,3.0,True,8.54,6.0,Strict_Ban,10.0,1.957,52.55,High,0.13600000000000012,Moderate User (5-15 jam)
103923,Arts,Graduate,3.36,3.81,Copywriting/Drafting,Intermediate,3.0,False,17.11,4.0,Strict_Ban,4.0,3.765,66.72,Medium,0.40500000000000025,Light User (0-5 jam)
103924,STEM,Junior,3.744,9.3,Debugging/Troubleshooting,Advanced,3.0,True,19.18,1.0,Actively_Encouraged,8.0,4.0,95.84,Medium,0.2559999999999998,Moderate User (5-15 jam)
103925,Medical,Junior,3.538,16.21,Direct_Answer_Generation,Beginner,2.0,False,4.36,7.0,Allowed_With_Citation,3.0,3.71,80.79,High,0.17200000000000015,Heavy User (>15 jam)
103926,STEM,Freshman,2.708,0.39,Ideation,Intermediate,4.0,False,10.4,1.0,Actively_Encouraged,2.0,2.653,60.8,Low,-0.05500000000000016,Light User (0-5 jam)
103927,Business,Sophomore,3.119,0.73,Ideation,Beginner,3.0,False,15.39,3.0,Allowed_With_Citation,4.0,3.527,51.08,Low,0.4079999999999999,Light User (0-5 jam)
103928,Business,Freshman,3.079,7.61,Ideation,Intermediate,4.0,False,7.26,2.0,Allowed_With_Citation,4.0,3.421,79.35,Low,0.34199999999999964,Moderate User (5-15 jam)
103929,Business,Freshman,3.511,7.55,Debugging/Troubleshooting,Advanced,3.0,False,6.12,5.0,Allowed_With_Citation,3.0,3.631,100.0,Low,0.11999999999999966,Moderate User (5-15 jam)
103930,STEM,Junior,3.529,5.49,Direct_Answer_Generation,Advanced,3.0,False,7.62,4.0,Allowed_With_Citation,3.0,3.669,76.91,Medium,0.14000000000000012,Moderate User (5-15 jam)
103931,Medical,Senior,2.259,21.48,Summarizing_Reading,Intermediate,4.0,False,11.6,6.0,Allowed_With_Citation,5.0,2.394,78.08,High,0.13500000000000023,Heavy User (>15 jam)
103932,STEM,Graduate,3.279,6.42,Ideation,Intermediate,3.0,True,13.1,3.0,Allowed_With_Citation,1.0,3.253,78.38,Low,-0.0259999999999998,Moderate User (5-15 jam)
103933,Business,Sophomore,3.552,4.45,Ideation,Intermediate,2.0,False,18.91,6.0,Strict_Ban,8.0,3.638,68.85,Medium,0.08599999999999985,Light User (0-5 jam)
103934,STEM,Sophomore,3.613,10.5,Debugging/Troubleshooting,Advanced,3.0,True,11.78,5.0,Strict_Ban,4.0,3.753,76.51,Low,0.14000000000000012,Moderate User (5-15 jam)
103935,Humanities,Junior,3.852,30.42,Summarizing_Reading,Beginner,3.0,True,16.41,6.0,Allowed_With_Citation,6.0,4.0,77.48,High,0.14800000000000013,Heavy User (>15 jam)
103936,Business,Freshman,3.433,13.12,Ideation,Advanced,3.0,False,7.23,4.0,Allowed_With_Citation,7.0,3.586,84.73,High,0.15300000000000002,Moderate User (5-15 jam)
103937,Humanities,Senior,2.967,6.31,Copywriting/Drafting,Advanced,3.0,True,4.77,5.0,Allowed_With_Citation,7.0,3.396,95.44,High,0.4289999999999998,Moderate User (5-15 jam)
103938,STEM,Junior,3.203,1.21,Debugging/Troubleshooting,Advanced,3.0,False,14.62,4.0,Allowed_With_Citation,3.0,3.575,97.96,Low,0.37200000000000033,Light User (0-5 jam)
103939,STEM,Graduate,3.808,1.51,Summarizing_Reading,Beginner,2.0,False,13.43,4.0,Allowed_With_Citation,1.0,4.0,97.66,Medium,0.19200000000000017,Light User (0-5 jam)
103940,Humanities,Freshman,3.755,4.25,Copywriting/Drafting,Beginner,1.0,True,24.01,4.0,Allowed_With_Citation,1.0,4.0,55.64,Low,0.2450000000000001,Light User (0-5 jam)
103941,Arts,Freshman,3.297,0.56,Direct_Answer_Generation,Beginner,1.0,False,6.28,2.0,Allowed_With_Citation,1.0,3.234,57.79,Medium,-0.06300000000000017,Light User (0-5 jam)
103942,Medical,Sophomore,3.23,14.58,Summarizing_Reading,Intermediate,1.0,False,10.36,5.0,Actively_Encouraged,3.0,3.491,82.52,Low,0.2610000000000001,Moderate User (5-15 jam)
103943,STEM,Freshman,2.58,1.8,Ideation,Intermediate,2.0,False,8.09,1.0,Allowed_With_Citation,1.0,2.597,56.64,Medium,0.016999999999999904,Light User (0-5 jam)
103944,Humanities,Senior,3.496,21.83,Debugging/Troubleshooting,Advanced,5.0,True,1.0,5.0,Allowed_With_Citation,3.0,3.879,95.65,High,0.383,Heavy User (>15 jam)
103945,STEM,Graduate,3.799,9.86,Ideation,Intermediate,4.0,True,18.95,5.0,Allowed_With_Citation,5.0,4.0,84.13,Medium,0.20100000000000007,Moderate User (5-15 jam)
103946,STEM,Freshman,3.648,11.15,Debugging/Troubleshooting,Advanced,3.0,True,4.28,1.0,Allowed_With_Citation,4.0,3.854,97.4,Medium,0.20599999999999996,Moderate User (5-15 jam)
103947,Business,Sophomore,3.127,0.69,Ideation,Advanced,4.0,False,13.34,2.0,Allowed_With_Citation,5.0,3.188,82.16,Low,0.06100000000000039,Light User (0-5 jam)
103948,Business,Sophomore,3.875,5.27,Copywriting/Drafting,Intermediate,3.0,True,6.48,2.0,Allowed_With_Citation,4.0,4.0,72.05,Medium,0.125,Moderate User (5-15 jam)
103949,STEM,Junior,3.411,2.43,Debugging/Troubleshooting,Advanced,5.0,False,19.9,2.0,Strict_Ban,8.0,4.0,94.15,Low,0.589,Light User (0-5 jam)
103950,STEM,Junior,3.096,0.95,Debugging/Troubleshooting,Advanced,3.0,True,8.6,1.0,Strict_Ban,4.0,3.493,94.33,Low,0.3969999999999998,Light User (0-5 jam)
103951,STEM,Senior,3.369,2.63,Debugging/Troubleshooting,Beginner,2.0,False,9.3,1.0,Allowed_With_Citation,6.0,3.643,72.49,Low,0.2739999999999996,Light User (0-5 jam)
103952,Arts,Senior,3.217,1.63,Copywriting/Drafting,Beginner,1.0,True,13.09,1.0,Allowed_With_Citation,4.0,3.572,82.18,Medium,0.355,Light User (0-5 jam)
103953,Medical,Junior,3.695,0.24,Debugging/Troubleshooting,Beginner,1.0,True,3.58,4.0,Actively_Encouraged,3.0,3.686,58.33,High,-0.008999999999999897,Light User (0-5 jam)
103954,STEM,Junior,3.002,1.22,Summarizing_Reading,Advanced,3.0,True,16.35,3.0,Allowed_With_Citation,7.0,3.473,46.85,Low,0.4710000000000001,Light User (0-5 jam)
103955,STEM,Senior,1.97,25.14,Debugging/Troubleshooting,Intermediate,3.0,False,9.02,3.0,Actively_Encouraged,6.0,2.093,59.06,High,0.123,Heavy User (>15 jam)
103956,Arts,Sophomore,2.262,10.33,Copywriting/Drafting,Intermediate,1.0,True,15.89,4.0,Strict_Ban,3.0,2.444,59.21,High,0.18199999999999994,Moderate User (5-15 jam)
103957,Medical,Freshman,3.495,10.97,Copywriting/Drafting,Intermediate,5.0,False,10.47,6.0,Allowed_With_Citation,3.0,3.859,80.28,Low,0.3639999999999999,Moderate User (5-15 jam)
103958,Humanities,Freshman,3.043,5.3,Copywriting/Drafting,Intermediate,2.0,True,12.42,1.0,Strict_Ban,4.0,3.053,84.81,Medium,0.009999999999999787,Moderate User (5-15 jam)
103959,STEM,Freshman,3.444,0.1,Debugging/Troubleshooting,Intermediate,3.0,False,10.59,5.0,Allowed_With_Citation,5.0,3.802,62.59,Low,0.3580000000000001,Light User (0-5 jam)
103960,STEM,Sophomore,3.103,2.06,Copywriting/Drafting,Advanced,5.0,False,13.38,2.0,Strict_Ban,1.0,3.167,66.9,Low,0.06399999999999961,Light User (0-5 jam)
